k,p_k,SPE,ENV,GRAFT,SEED,setup,year
7,0.0779220779220779,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
8,0.012987012987013,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,550.083333333333
1,0.106060606060606,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
2,0.181818181818182,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
3,0.227272727272727,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
4,0.151515151515152,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
5,0.136363636363636,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
6,0.136363636363636,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
7,0.0454545454545455,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
8,0.0151515151515152,0,4,0,71751,setup_ENV_4_GRAFT_0_SPE_0_SEED_71751,600
1,0.238805970149254,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,400.083333333333
2,0.298507462686567,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,400.083333333333
3,0.328358208955224,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,400.083333333333
4,0.0746268656716418,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,400.083333333333
5,0.0597014925373134,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,400.083333333333
1,0.363636363636364,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,450.083333333333
2,0.309090909090909,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,450.083333333333
3,0.218181818181818,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,450.083333333333
4,0.109090909090909,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,450.083333333333
1,0.302325581395349,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,500.083333333333
2,0.534883720930233,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,500.083333333333
3,0.162790697674419,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,500.083333333333
1,0.452054794520548,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,550.083333333333
2,0.246575342465753,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,550.083333333333
3,0.164383561643836,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,550.083333333333
4,0.0958904109589041,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,550.083333333333
5,0.0410958904109589,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,550.083333333333
1,0.438356164383562,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,600
2,0.273972602739726,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,600
3,0.232876712328767,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,600
4,0.0273972602739726,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,600
5,0.0136986301369863,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,600
6,0.0136986301369863,1,4,0,71751,setup_ENV_4_GRAFT_0_SPE_1_SEED_71751,600
1,0.5,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,400.083333333333
2,0.321428571428571,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,400.083333333333
3,0.178571428571429,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,400.083333333333
1,0.48936170212766,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,450.083333333333
2,0.404255319148936,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,450.083333333333
3,0.0851063829787234,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,450.083333333333
5,0.0212765957446809,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,450.083333333333
1,0.666666666666667,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,500.083333333333
2,0.285714285714286,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,500.083333333333
3,0.0476190476190476,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,500.083333333333
1,0.75,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,550.083333333333
2,0.25,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,550.083333333333
1,0.59016393442623,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,600
2,0.327868852459016,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,600
3,0.0655737704918033,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,600
4,0.0163934426229508,2,4,0,71751,setup_ENV_4_GRAFT_0_SPE_2_SEED_71751,600
1,0.126582278481013,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,400.083333333333
2,0.278481012658228,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,400.083333333333
3,0.189873417721519,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,400.083333333333
4,0.164556962025316,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,400.083333333333
5,0.151898734177215,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,400.083333333333
6,0.0506329113924051,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,400.083333333333
7,0.0379746835443038,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,400.083333333333
1,0.123287671232877,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
2,0.136986301369863,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
3,0.191780821917808,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
4,0.164383561643836,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
5,0.178082191780822,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
6,0.0958904109589041,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
7,0.0547945205479452,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
8,0.0410958904109589,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
10,0.0136986301369863,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,450.083333333333
1,0.0681818181818182,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
2,0.125,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
3,0.329545454545455,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
4,0.147727272727273,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
5,0.170454545454545,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
6,0.0909090909090909,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
7,0.0113636363636364,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
8,0.0340909090909091,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
9,0.0113636363636364,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
12,0.0113636363636364,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,500.083333333333
2,0.194444444444444,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
3,0.25,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
4,0.138888888888889,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
5,0.166666666666667,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
6,0.152777777777778,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
7,0.0555555555555556,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
8,0.0138888888888889,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
9,0.0138888888888889,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
11,0.0138888888888889,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,550.083333333333
1,0.0615384615384615,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
2,0.153846153846154,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
3,0.261538461538462,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
4,0.230769230769231,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
5,0.138461538461538,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
6,0.0923076923076923,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
7,0.0307692307692308,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
8,0.0307692307692308,0,4,1,71751,setup_ENV_4_GRAFT_1_SPE_0_SEED_71751,600
1,0.315068493150685,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,400.083333333333
2,0.356164383561644,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,400.083333333333
3,0.232876712328767,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,400.083333333333
4,0.0958904109589041,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,400.083333333333
1,0.176470588235294,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,450.083333333333
2,0.313725490196078,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,450.083333333333
3,0.294117647058824,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,450.083333333333
4,0.176470588235294,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,450.083333333333
5,0.0392156862745098,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,450.083333333333
1,0.435483870967742,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,500.083333333333
2,0.290322580645161,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,500.083333333333
3,0.17741935483871,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,500.083333333333
4,0.0645161290322581,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,500.083333333333
5,0.0161290322580645,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,500.083333333333
7,0.0161290322580645,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,500.083333333333
1,0.520547945205479,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,550.083333333333
2,0.246575342465753,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,550.083333333333
3,0.219178082191781,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,550.083333333333
6,0.0136986301369863,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,550.083333333333
1,0.333333333333333,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,600
2,0.304347826086957,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,600
3,0.27536231884058,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,600
4,0.0289855072463768,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,600
5,0.0434782608695652,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,600
7,0.0144927536231884,1,4,1,71751,setup_ENV_4_GRAFT_1_SPE_1_SEED_71751,600
1,0.533333333333333,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,400.083333333333
2,0.355555555555556,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,400.083333333333
3,0.0888888888888889,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,400.083333333333
4,0.0222222222222222,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,400.083333333333
1,0.644444444444445,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,450.083333333333
2,0.333333333333333,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,450.083333333333
3,0.0222222222222222,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,450.083333333333
1,0.575,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,500.083333333333
2,0.3,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,500.083333333333
3,0.125,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,500.083333333333
1,0.759259259259259,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,550.083333333333
2,0.185185185185185,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,550.083333333333
3,0.0185185185185185,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,550.083333333333
4,0.037037037037037,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,550.083333333333
1,0.612903225806452,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,600
2,0.258064516129032,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,600
3,0.0645161290322581,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,600
4,0.0645161290322581,2,4,1,71751,setup_ENV_4_GRAFT_1_SPE_2_SEED_71751,600
1,0.278688524590164,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,400.083333333333
2,0.39344262295082,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,400.083333333333
3,0.295081967213115,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,400.083333333333
4,0.0163934426229508,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,400.083333333333
5,0.0163934426229508,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,400.083333333333
1,0.508771929824562,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,450.083333333333
2,0.421052631578947,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,450.083333333333
3,0.0526315789473684,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,450.083333333333
4,0.0175438596491228,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,450.083333333333
1,0.438356164383562,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,500.083333333333
2,0.424657534246575,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,500.083333333333
3,0.0958904109589041,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,500.083333333333
4,0.0273972602739726,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,500.083333333333
5,0.0136986301369863,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,500.083333333333
1,0.595744680851064,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,550.083333333333
2,0.319148936170213,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,550.083333333333
3,0.0851063829787234,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,550.083333333333
1,0.470588235294118,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,600
2,0.411764705882353,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,600
3,0.0882352941176471,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,600
4,0.0294117647058824,0,4,2,71751,setup_ENV_4_GRAFT_2_SPE_0_SEED_71751,600
1,0.528301886792453,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,400.083333333333
2,0.320754716981132,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,400.083333333333
3,0.150943396226415,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,400.083333333333
1,0.545454545454545,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,450.083333333333
2,0.454545454545455,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,450.083333333333
1,0.612903225806452,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,500.083333333333
2,0.354838709677419,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,500.083333333333
3,0.032258064516129,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,500.083333333333
1,0.485714285714286,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,550.083333333333
2,0.371428571428571,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,550.083333333333
3,0.142857142857143,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,550.083333333333
1,0.492957746478873,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,600
2,0.436619718309859,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,600
3,0.0704225352112676,1,4,2,71751,setup_ENV_4_GRAFT_2_SPE_1_SEED_71751,600
1,0.714285714285714,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,400.083333333333
2,0.285714285714286,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,400.083333333333
1,0.756756756756757,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,450.083333333333
2,0.243243243243243,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,450.083333333333
1,0.829268292682927,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,500.083333333333
2,0.170731707317073,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,500.083333333333
1,0.652173913043478,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,550.083333333333
2,0.304347826086957,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,550.083333333333
3,0.0434782608695652,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,550.083333333333
1,0.688888888888889,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,600
2,0.288888888888889,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,600
3,0.0222222222222222,2,4,2,71751,setup_ENV_4_GRAFT_2_SPE_2_SEED_71751,600
1,0.454545454545455,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,400.083333333333
2,0.4,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,400.083333333333
3,0.0909090909090909,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,400.083333333333
4,0.0545454545454545,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,400.083333333333
1,0.507462686567164,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,450.083333333333
2,0.283582089552239,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,450.083333333333
3,0.149253731343284,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,450.083333333333
4,0.0298507462686567,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,450.083333333333
5,0.0298507462686567,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,450.083333333333
1,0.456140350877193,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,500.083333333333
2,0.385964912280702,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,500.083333333333
3,0.140350877192982,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,500.083333333333
4,0.0175438596491228,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,500.083333333333
1,0.432835820895522,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,550.083333333333
2,0.388059701492537,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,550.083333333333
3,0.164179104477612,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,550.083333333333
4,0.0149253731343284,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,550.083333333333
1,0.615384615384615,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,600
2,0.230769230769231,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,600
3,0.153846153846154,0,4,3,71751,setup_ENV_4_GRAFT_3_SPE_0_SEED_71751,600
1,0.661764705882353,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,400.083333333333
2,0.264705882352941,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,400.083333333333
3,0.0588235294117647,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,400.083333333333
5,0.0147058823529412,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,400.083333333333
1,0.555555555555556,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,450.083333333333
2,0.333333333333333,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,450.083333333333
3,0.111111111111111,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,450.083333333333
1,0.620689655172414,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,500.083333333333
2,0.275862068965517,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,500.083333333333
3,0.103448275862069,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,500.083333333333
1,0.760869565217391,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,550.083333333333
2,0.217391304347826,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,550.083333333333
3,0.0217391304347826,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,550.083333333333
1,0.85,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,600
2,0.1,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,600
3,0.05,1,4,3,71751,setup_ENV_4_GRAFT_3_SPE_1_SEED_71751,600
1,0.756756756756757,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,400.083333333333
2,0.243243243243243,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,400.083333333333
1,0.62962962962963,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,450.083333333333
2,0.333333333333333,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,450.083333333333
3,0.037037037037037,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,450.083333333333
1,0.848484848484848,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,500.083333333333
2,0.151515151515152,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,500.083333333333
1,0.666666666666667,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,550.083333333333
2,0.333333333333333,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,550.083333333333
1,0.692307692307692,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,600
2,0.256410256410256,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,600
3,0.0256410256410256,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,600
4,0.0256410256410256,2,4,3,71751,setup_ENV_4_GRAFT_3_SPE_2_SEED_71751,600
1,0.1875,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,400.083333333333
2,0.175,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,400.083333333333
3,0.3,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,400.083333333333
4,0.2,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,400.083333333333
5,0.0875,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,400.083333333333
6,0.025,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,400.083333333333
7,0.025,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,400.083333333333
1,0.0666666666666667,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
2,0.08,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
3,0.173333333333333,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
4,0.213333333333333,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
5,0.306666666666667,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
6,0.08,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
7,0.0666666666666667,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
8,0.0133333333333333,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,450.083333333333
1,0.107142857142857,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,500.083333333333
2,0.214285714285714,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,500.083333333333
3,0.142857142857143,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,500.083333333333
4,0.321428571428571,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,500.083333333333
5,0.107142857142857,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,500.083333333333
6,0.0714285714285714,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,500.083333333333
7,0.0357142857142857,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,500.083333333333
1,0.122222222222222,0,5,0,71751,setup_ENV_5_GRAFT_0_SPE_0_SEED_71751,550.083333333333
