setup,year,groupSize,noLinks,groupID,dist_mean,dist_max,shape,gIDpy,SEED,ROOTING,RESOURCES,GRAFTING
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,450.083333333333,2,1,gID_6,1.3886773244082,1.3886773244082,1,gID_23,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,450.083333333333,2,1,gID_8,0.766083121049033,0.766083121049033,1,gID_40,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,450.083333333333,2,1,gID_9,0.692161823233385,0.692161823233385,1,gID_50,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,450.083333333333,4,3,gID_7,1.13543883330882,1.29215421550468,1,gID_32,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,450.083333333333,5,4,gID_1,4.11610655251522,5.24105623404611,1,gID_1,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,450.083333333333,5,4,gID_2,3.25931544991822,4.53814493343148,1,gID_6,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_10,0.758455249109038,0.758455249109038,1,gID_41,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_11,0.97978501744701,0.97978501744701,1,gID_43,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_12,0.752310019731043,0.752310019731043,1,gID_47,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_2,5.67721990271412,5.67721990271412,1,gID_4,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_3,4.53814493343148,4.53814493343148,1,gID_10,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_5,5.30822545175564,5.30822545175564,1,gID_8,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_6,4.87476084990762,4.87476084990762,1,gID_12,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_7,1.3886773244082,1.3886773244082,1,gID_18,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,2,1,gID_9,1.14950444298958,1.14950444298958,1,gID_40,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,3,2,gID_8,3.66384427615059,3.71217179002826,1,gID_30,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,4,3,gID_1,4.50916973477544,5.24105623404611,1,gID_1,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,500.083333333333,4,3,gID_4,5.55521288505516,6.41932656168306,1,gID_15,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,550.083333333333,2,1,gID_2,4.55328480378692,4.55328480378692,1,gID_17,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,550.083333333333,2,1,gID_3,3.80714878783186,3.80714878783186,1,gID_18,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,550.083333333333,2,1,gID_4,3.91770873538131,3.91770873538131,1,gID_29,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,550.083333333333,2,1,gID_5,1.17383105368077,1.17383105368077,1,gID_25,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,550.083333333333,2,1,gID_6,1.35114431489567,1.35114431489567,1,gID_30,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,550.083333333333,2,1,gID_7,0.50655948326336,0.50655948326336,1,gID_50,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,550.083333333333,3,2,gID_1,6.31967335087873,6.41932656168306,1,gID_1,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,2,1,gID_3,3.80714878783186,3.80714878783186,1,gID_10,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,2,1,gID_5,1.17383105368077,1.17383105368077,1,gID_15,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,2,1,gID_7,4.20732081704687,4.20732081704687,1,gID_21,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,2,1,gID_8,2.80560863743251,2.80560863743251,1,gID_36,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,2,1,gID_9,2.92570576343171,2.92570576343171,1,gID_34,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,3,2,gID_11,0.742710639211075,0.957218327641606,1,gID_51,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,4,3,gID_2,4.92071342159805,5.13033843256702,1,gID_11,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,4,3,gID_4,2.95060330928811,3.85616989291582,1,gID_35,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,4,3,gID_6,3.87699156452435,4.5252520284608,1,gID_24,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,4,4,gID_10,2.34855075444273,3.19036211755925,1.33333333333333,gID_40,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_1_SEED_18782,600,10,10,gID_1,3.43226739404567,5.41811903331297,1.11111111111111,gID_12,18782,1,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_1,3.42401201636522,3.42401201636522,1,gID_6,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_11,0.548730970415593,0.548730970415593,1,gID_53,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_12,0.610312337290187,0.610312337290187,1,gID_55,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_2,3.52007574136275,3.52007574136275,1,gID_3,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_3,3.25172823418276,3.25172823418276,1,gID_13,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_4,2.20921166131911,2.20921166131911,1,gID_18,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_5,2.58134823955656,2.58134823955656,1,gID_22,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_6,1.7008513689942,1.7008513689942,1,gID_24,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_7,1.76156246995167,1.76156246995167,1,gID_27,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_8,2.3198508929172,2.3198508929172,1,gID_29,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,2,1,gID_9,1.10032882040301,1.10032882040301,1,gID_36,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,400.083333333333,4,3,gID_10,0.898009651708339,1.05080023862259,1,gID_41,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,450.083333333333,2,1,gID_1,3.52007574136275,3.52007574136275,1,gID_2,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,450.083333333333,2,1,gID_2,3.25172823418276,3.25172823418276,1,gID_9,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,450.083333333333,2,1,gID_3,2.20921166131911,2.20921166131911,1,gID_13,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,450.083333333333,2,1,gID_4,1.7008513689942,1.7008513689942,1,gID_18,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,450.083333333333,2,1,gID_5,2.16823612854221,2.16823612854221,1,gID_21,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,450.083333333333,2,1,gID_7,2.00135974940246,2.00135974940246,1,gID_36,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,450.083333333333,4,4,gID_6,2.37354045530058,3.10187904858785,1.33333333333333,gID_25,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_1,6.00785069276738,6.00785069276738,1,gID_4,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_2,3.25172823418276,3.25172823418276,1,gID_6,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_3,3.8026798387352,3.8026798387352,1,gID_8,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_4,2.16823612854221,2.16823612854221,1,gID_14,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_6,2.00135974940246,2.00135974940246,1,gID_24,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_7,2.18750462254109,2.18750462254109,1,gID_29,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_8,0.737665142371262,0.737665142371262,1,gID_41,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,2,1,gID_9,0.502915201173142,0.502915201173142,1,gID_44,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,500.083333333333,4,4,gID_5,2.98456271628787,3.94347875925188,1.33333333333333,gID_17,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,550.083333333333,2,1,gID_1,2.00135974940246,2.00135974940246,1,gID_14,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,550.083333333333,2,1,gID_2,2.60430340464493,2.60430340464493,1,gID_24,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,550.083333333333,2,1,gID_3,1.77900930771361,1.77900930771361,1,gID_28,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,550.083333333333,2,1,gID_4,1.36140450230229,1.36140450230229,1,gID_35,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,550.083333333333,2,1,gID_5,1.01840711609273,1.01840711609273,1,gID_40,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_1,4.96191417845159,4.96191417845159,1,gID_7,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_2,2.60430340464493,2.60430340464493,1,gID_17,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_3,1.77900930771361,1.77900930771361,1,gID_20,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_4,2.43789265965234,2.43789265965234,1,gID_25,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_5,2.04915047622119,2.04915047622119,1,gID_29,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_6,1.43897926339253,1.43897926339253,1,gID_36,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_7,2.16858752598668,2.16858752598668,1,gID_42,18782,2,0,1
setup_ENV_0_GRAFT_1_SPE_2_SEED_18782,600,2,1,gID_8,2.09173749651759,2.09173749651759,1,gID_45,18782,2,0,1
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,2,1,gID_2,5.21554104975636,5.21554104975636,1,gID_2,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,2,1,gID_4,6.44999447385292,6.44999447385292,1,gID_9,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,2,1,gID_8,1.44095992562682,1.44095992562682,1,gID_39,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,2,1,gID_9,0.555586085179742,0.555586085179742,1,gID_42,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,3,2,gID_1,4.84146125918351,5.42894932726552,1,gID_1,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,4,3,gID_7,2.36248507120703,2.85731139862941,1,gID_32,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,5,6,gID_5,3.02082680615828,3.59545588107209,1.5,gID_10,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,6,7,gID_6,3.79938115911827,5.84733105191715,1.4,gID_17,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,400.083333333333,7,6,gID_3,3.74136509011861,4.42273465660282,1,gID_4,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,2,1,gID_10,2.28627667573767,2.28627667573767,1,gID_41,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,2,1,gID_13,1.04664705849652,1.04664705849652,1,gID_55,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,3,2,gID_14,0.660074773295525,0.693763828440098,1,gID_56,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,3,2,gID_2,6.11787364992244,6.44999447385292,1,gID_2,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,3,2,gID_4,4.82999940858067,5.40602562605984,1,gID_5,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,3,2,gID_6,2.62968329192681,3.1196880750457,1,gID_33,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,3,3,gID_8,1.73290122769757,2.09154852959215,1.5,gID_29,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,3,3,gID_9,1.87241526330861,2.80457371862135,1.5,gID_40,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4,3,gID_1,3.85489143627986,4.42273465660282,1,gID_0,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4,3,gID_11,1.0944100777144,1.15752901500329,1,gID_45,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4,3,gID_12,1.38733377061341,1.60869241510539,1,gID_47,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4,3,gID_12,1.38733377061341,1.60869241510539,1,gID_48,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4,3,gID_5,3.23493714262418,3.92079415666736,1,gID_11,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4,4,gID_3,2.8762089926934,3.59545588107209,1.33333333333333,gID_3,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,450.083333333333,4,5,gID_7,2.48414270926063,2.85731139862941,1.66666666666667,gID_22,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,2,1,gID_10,0.729104756594441,0.729104756594441,1,gID_61,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,2,1,gID_9,0.541862623540354,0.541862623540354,1,gID_51,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,3,2,gID_1,3.23201252798274,3.59545588107209,1,gID_0,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,3,2,gID_8,2.63659575109324,2.66590678389188,1,gID_41,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,4,3,gID_7,2.30573802396408,2.90067865195553,1,gID_37,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,4,4,gID_4,2.85035565593249,4.423174228288,1.33333333333333,gID_14,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,5,4,gID_2,3.94104298933867,6.05936052948212,1,gID_6,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,5,5,gID_5,2.60381030700755,4.18993763315843,1.25,gID_19,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,5,5,gID_6,2.14198984835314,3.47527017943691,1.25,gID_30,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,8,8,gID_3,2.58660605955614,3.74606935550161,1.14285714285714,gID_8,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,500.083333333333,8,8,gID_3,2.58660605955614,3.74606935550161,1.14285714285714,gID_25,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,2,1,gID_10,0.720212209085331,0.720212209085331,1,gID_42,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,2,1,gID_13,1.12484481797273,1.12484481797273,1,gID_45,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,2,1,gID_16,0.76186078846565,0.76186078846565,1,gID_55,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,2,1,gID_2,3.47824531506071,3.47824531506071,1,gID_4,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,2,1,gID_3,4.03330167182404,4.03330167182404,1,gID_6,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,2,1,gID_8,3.19460630284715,3.19460630284715,1,gID_32,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,2,1,gID_9,1.74606142881549,1.74606142881549,1,gID_39,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,3,2,gID_14,0.993596859227292,1.1811159970925,1,gID_46,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,3,2,gID_15,0.63419117285087,0.81985904521817,1,gID_53,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,3,2,gID_17,0.778969389988049,0.838229047118178,1,gID_60,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,3,3,gID_1,3.42460513490912,5.01444882087375,1.5,gID_2,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,3,3,gID_12,1.02372929083858,1.31143252700974,1.5,gID_44,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,4,5,gID_5,2.7972452067253,4.62291088819908,1.66666666666667,gID_14,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,4,5,gID_6,2.93199047405463,4.08997176004389,1.66666666666667,gID_18,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,5,7,gID_4,3.20844270484888,5.01338206755402,1.75,gID_8,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,6,7,gID_7,3.28931207263493,4.6190737641304,1.4,gID_24,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,7,6,gID_11,1.02644337248841,1.21295176274807,1,gID_49,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,7,6,gID_11,1.02644337248841,1.21295176274807,1,gID_47,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,550.083333333333,7,6,gID_11,1.02644337248841,1.21295176274807,1,gID_43,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,2,1,gID_10,1.70548759212523,1.70548759212523,1,gID_42,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,2,1,gID_7,3.19460630284715,3.19460630284715,1,gID_22,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,2,1,gID_8,1.99062559369748,1.99062559369748,1,gID_28,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,2,1,gID_9,1.65807828106129,1.65807828106129,1,gID_40,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,3,2,gID_11,1.62059669275983,1.94178628533292,1,gID_44,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,3,3,gID_3,1.87241526330861,2.80457371862135,1.5,gID_8,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,3,3,gID_5,2.44077005584268,3.30577474759134,1.5,gID_16,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,4,3,gID_1,3.45306149989531,4.57982139904639,1,gID_2,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,4,3,gID_1,3.45306149989531,4.57982139904639,1,gID_26,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,4,5,gID_2,2.65115584664595,4.42666533135041,1.66666666666667,gID_4,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,5,5,gID_13,1.19989536541047,1.43541780946857,1.25,gID_49,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,5,5,gID_4,3.99091324409036,5.3911258859427,1.25,gID_11,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_0_SEED_18782,600,8,7,gID_6,3.87127837514299,5.43413182668956,1,gID_18,18782,0,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_10,1.4364369998264,1.4364369998264,1,gID_26,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_11,1.6309639400698,1.6309639400698,1,gID_29,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_12,2.58977764590814,2.58977764590814,1,gID_32,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_14,1.89039218002985,1.89039218002985,1,gID_40,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_16,1.70863531463451,1.70863531463451,1,gID_48,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_17,1.62394273160305,1.62394273160305,1,gID_51,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_2,3.25758582418385,3.25758582418385,1,gID_1,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_3,2.16212148119242,2.16212148119242,1,gID_3,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_7,2.05552409493473,2.05552409493473,1,gID_20,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_8,2.54937183568551,2.54937183568551,1,gID_22,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,2,1,gID_9,1.41623827873396,1.41623827873396,1,gID_24,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,3,2,gID_13,1.13541993464152,1.45053295112614,1,gID_36,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,3,2,gID_5,3.02690533945499,3.20088337838994,1,gID_13,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,3,2,gID_6,3.37483385568213,3.44764491290384,1,gID_17,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,400.083333333333,3,3,gID_4,3.19570808516845,3.73546094720262,1.5,gID_9,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_1,2.16212148119242,2.16212148119242,1,gID_2,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_10,1.62394273160305,1.62394273160305,1,gID_36,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_11,1.91085048587814,1.91085048587814,1,gID_41,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_5,2.54937183568551,2.54937183568551,1,gID_16,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_6,1.41623827873396,1.41623827873396,1,gID_18,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_7,1.6309639400698,1.6309639400698,1,gID_22,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_8,0.820306918156898,0.820306918156898,1,gID_28,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,2,1,gID_9,1.89039218002985,1.89039218002985,1,gID_30,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,3,2,gID_3,3.02690533945499,3.20088337838994,1,gID_9,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,3,3,gID_2,3.19570808516845,3.73546094720262,1.5,gID_6,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,450.083333333333,3,3,gID_4,3.80959145634298,4.67910665766469,1.5,gID_12,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_11,1.16413563195434,1.16413563195434,1,gID_36,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_12,0.984718541122193,0.984718541122193,1,gID_43,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_13,1.08102155594316,1.08102155594316,1,gID_48,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_14,0.866981813920832,0.866981813920832,1,gID_51,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_3,1.6309639400698,1.6309639400698,1,gID_12,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_5,0.820306918156898,0.820306918156898,1,gID_17,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_6,1.89039218002985,1.89039218002985,1,gID_19,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_7,3.4547420616502,3.4547420616502,1,gID_22,18782,1,0,2
setup_ENV_0_GRAFT_2_SPE_1_SEED_18782,500.083333333333,2,1,gID_8,1.62394273160305,1.62394273160305,1,gID_23,18782,1,0,2
