plant	time	x	y	r_stem	h_stem	r_crown	r_root	ag_factor	bg_factor	age	weight_girthgrowth	weight_rootgrowth	partner	potential_partner	groupID	node_degree	water_available	water_absorbed	water_exchanged	psi_osmo	weight_gr	r_gr_rgf
Initial_000085043	12623040000.0	10.603594696721405	15.249623730365313	0.012215032076362533	1.3153873784668078	0.4653762991728372	0.43074087123421956	0.5	0.5536969251826311	197235000.0	2.2533576612162186e-07	6.850695347924564e-08	['Initial84509']	[]	gID_184	1	0.03431637643993497	0.034319457302083224	-3.0808621482348906e-06	-3498002.9469735664	0	0.004
Initial_000085051	12623040000.0	2.2998005281816436	8.1415593575844	0.014622606111886198	1.3816970551782872	0.4725398811472524	0.5044891140445501	1.0	0.5539423912518524	197235000.0	0.06754619628052855	0.01620939773101887	[]	[]	gID_228	0	0.04685200175071418	0.04685200175071418	0.0	-3496012.305087465	0	[]
Initial_000085060	12623040000.0	14.706183495898975	2.551629709046016	0.014570232287512938	1.3656720918114251	0.4596978839774239	0.5041606429661315	0.5	0.553608541305804	197235000.0	8.373218767568293e-12	2.5802415933835015e-12	['Initial84134', 'Initial84210']	[]	gID_141	2	0.04701140082547852	0.0470061782500748	5.222575403782248e-06	-3498986.447399918	0	0.004
Initial_000085072	12623040000.0	18.40494466467376	19.43265634670774	0.012527166135887351	1.3341195607100513	0.4640871035805323	0.4392574647831048	0.3333333333333333	0.5534499122325257	194605200.0	5.098836659857705e-13	1.4803449840709722e-13	['Initial84639', 'Initial84217']	[]	gID_194	2	0.035644601123090154	0.035647074064126795	-2.4729410366400895e-06	-3499873.1395264096	0	0.004
Initial_000085115	12623040000.0	4.20243749580521	26.069854919481855	0.0137817265997596	1.3270003507605705	0.4535206438629678	0.4855488511948311	1.0	0.5539323944040605	186715800.0	0.05362168463813653	0.012819767184855904	['Initial85360']	[]	gID_232	1	0.043415097520917455	0.043415618847418604	-5.213265011706477e-07	-3496468.4181322884	0	0.004
Initial_000085116	12623040000.0	28.97152392667005	21.16088404451387	0.011404218945760644	1.2672136427405918	0.44726577917624577	0.4102725717011957	0.5	0.553237161054189	186715800.0	4.028205421885991e-07	1.2289555546601693e-07	['Initial82302', 'Initial82054', 'Initial84523']	[]	gID_36	3	0.0311116299858744	0.03110886648355227	2.763502322150321e-06	-3502406.2316099573	0	0.004
Initial_000085118	12623040000.0	29.97139089847751	24.345286761420777	0.01379821316420144	1.3319802475387204	0.45400750356935493	0.48540107498666446	1.0	0.5531713443722996	186715800.0	0.06303649455491371	0.014926985650322425	['Initial84744']	[]	gID_193	1	0.043313999093268746	0.0433102372080626	3.761885206149703e-06	-3502645.9265053524	0	0.004
Initial_000085133	12623040000.0	11.924290541008387	5.768964256407082	0.013593473875103132	1.311999139497564	0.4491308698611736	0.48159740548807445	1.0	0.553722512559845	184086000.0	0.04850205233882123	0.011508575713684556	['Initial85026', 'Initial85655']	[]	gID_225	2	0.04269660285614494	0.04269532907495166	1.2737811932247198e-06	-3498319.553143358	0	0.004
Initial_000085170	12623040000.0	20.06971324558309	20.78389134475995	0.01086534556904437	1.2228794020639508	0.42931494160377776	0.3981236781080962	0.5	0.5535443747144365	178826400.0	1.9469093071140666e-07	6.031740229410641e-08	['Initial84008', 'Initial84688']	[]	gID_153	2	0.02932244780699439	0.029320772965253764	1.6748417406439744e-06	-3500272.229147438	0	0.004
Initial_000085186	12623040000.0	23.19947727723483	26.900428269721857	0.013295148883556537	1.3018104959466599	0.4414813134220611	0.47395897671363435	1.0	0.5533767899376086	178826400.0	0.04497671403708241	0.010733056240032915	['Initial85452']	[]	gID_237	1	0.041334959617109965	0.04133574564937653	-7.860322665637913e-07	-3501022.517419108	0	0.004
Initial_000085188	12623040000.0	0.43194101265296214	16.0623153846397	0.012208669033018336	1.257255837965412	0.43386639014395556	0.43962225969167645	0.3333333333333333	0.5541809096407944	176196600.0	1.2693207354738478e-14	3.849115712176354e-15	['Initial83862', 'Initial83458', 'Initial84574']	[]	gID_4	3	0.035780846946635095	0.0357710704211413	9.776525493774977e-06	-3495564.5291294516	0	0.004
Initial_000085191	12623040000.0	29.65281670275384	22.984808256740244	0.013176096982300413	1.2953762625108478	0.43871118400220543	0.4710106424546238	1.0	0.5531919890479364	176196600.0	0.04509938281284132	0.01079667696794772	[]	[]	gID_239	0	0.040811012261064906	0.040811012261064906	0.0	-3502569.555737368	0	[]
Initial_000085192	12623040000.0	19.88035661328986	15.433703136296925	0.013129794640882427	1.281453442426998	0.4296976960585184	0.47075570768568614	0.6666666666666666	0.5535193614839278	176196600.0	3.6721145117970016e-08	1.0630704656587293e-08	['Initial84082']	[]	gID_151	1	0.04095006981392054	0.040947591036042584	2.478777877942661e-06	-3500226.835290605	0	0.004
Initial_000085206	12623040000.0	15.036816303185699	1.1648111646904324	0.01304389506819387	1.2837896482647644	0.4354983904352396	0.4683273601340044	1.0	0.5536125380134589	173566800.0	0.03885408220203332	0.009294928464986946	['Initial85666']	[]	gID_174	1	0.04038400300795596	0.04038877792584779	-4.774917891824758e-06	-3499065.7089400943	0	0.004
Initial_000085217	12623040000.0	22.739948380644293	9.45902445412013	0.013050026029522854	1.28555128434768	0.43550642410647317	0.46835742056699764	1.0	0.5534148896232884	173566800.0	0.03920447394483019	0.009390312519014885	['Initial84476']	[]	gID_95	1	0.04037510101697448	0.04037479127358734	3.0974338713810594e-07	-3500912.356033739	0	0.004
Initial_000085221	12623040000.0	23.14821561722032	7.199721831838811	0.01305064350160464	1.2856195288881658	0.43552527370519467	0.4683654712587401	1.0	0.5533999733834007	173566800.0	0.03931409736897825	0.0094174846391342	[]	[]	gID_243	0	0.04037535594977029	0.04037535594977029	0.0	-3501010.2286261176	0	[]
Initial_000085251	12623040000.0	12.535279629922961	17.007716531089077	0.011499419427669359	1.2229407462135	0.42643080006132733	0.41937039066130427	0.25	0.5537286966212848	168307200.0	0.0	0.0	['Initial84580', 'Initial84750']	[]	gID_80	2	0.03252919897019563	0.03253165984379084	-2.460873595220631e-06	-3498466.0235938122	0	0.004
Initial_000085258	12623040000.0	1.4815937233300636	21.17760359946272	0.012696486534377627	1.268383269814553	0.4277197653820932	0.45917930243500044	1.0	0.5540717299614384	168307200.0	0.04185997654321377	0.010143214356001795	['Initial85475', 'Initial85723']	[]	gID_245	2	0.03885993217711936	0.038861075824659	-1.1436475396306644e-06	-3495816.1590000056	0	0.004
Initial_000085262	12623040000.0	23.03293293451627	3.424132381101803	0.011235201814849742	1.185164925584447	0.41156429737665995	0.4150219586540171	0.3333333333333333	0.5534510697237179	165677400.0	1.466415930984402e-14	5.430877435871312e-15	['Initial85320', 'Initial84992']	[]	gID_162	2	0.031948366205621886	0.03195041043018906	-2.044224567154301e-06	-3500982.5922791325	0	0.004
Initial_000085304	12623040000.0	19.22412271341283	21.70360803261055	0.012131193074608837	1.2107125462161	0.41372528236805034	0.44799011055802157	1.0	0.5536655440159589	160417800.0	0.02311275223462952	0.005559601516790778	['Initial84688']	[]	gID_153	1	0.036977278756744704	0.0369678127628676	9.465993877160467e-06	-3500069.5184470443	0	0.004
Initial_000085305	12623040000.0	0.5861583228115996	22.529186545858476	0.012062778060201083	1.206390033776743	0.41070641356266746	0.4458157984994169	0.6666666666666666	0.5541719467709398	160417800.0	6.996382302834561e-08	1.6836384770819142e-08	['Initial85005', 'Initial85401']	[]	gID_222	2	0.03667069839104488	0.0366685693333229	2.129057721989359e-06	-3495601.499149533	0	0.004
Initial_000085320	12623040000.0	23.321901741551354	3.729246122893332	0.011945900320040313	1.1991872674613562	0.40883455286870307	0.4435176642549673	1.0	0.5535074789093803	157788000.0	0.020344035318580273	0.0049201236123764085	['Initial85262', 'Initial84746']	[]	gID_162	2	0.03623835273931116	0.03623430065402207	4.0520852891110765e-06	-3501051.8658424444	0	0.004
Initial_000085339	12623040000.0	22.999462600129924	14.40173983587782	0.01174564347935736	1.185791119611197	0.40387140830208945	0.4386794052219583	1.0	0.5535555077136532	155158200.0	0.018501836370283544	0.004478445978979315	['Initial83751', 'Initial83564']	[]	gID_36	2	0.03545800108650045	0.03545115621524505	6.844871255347578e-06	-3500974.56854345	0	0.004
Initial_000085356	12623040000.0	28.714586430453114	26.022209503486955	0.011582567734149478	1.167922658327337	0.39978359915312156	0.43537031821477884	1.0	0.5533630488735806	152528400.0	0.015543817939608991	0.0037769145681144905	['Initial84758', 'Initial84918', 'Initial84926']	[]	gID_213	3	0.03491832531940484	0.03491522554753339	3.0997718714562573e-06	-3502344.6368098333	0	0.004
Initial_000085360	12623040000.0	4.611734019123062	25.59514846359111	0.011516139438219343	1.1701633361843466	0.4006048173544518	0.4324939883002163	1.0	0.5540750377876852	152528400.0	0.027402388928189855	0.006542291133075199	['Initial85115']	[]	gID_232	1	0.03448463735576949	0.03448411602926831	5.213265011706477e-07	-3496566.5374722686	0	0.004
Initial_000085373	12623040000.0	0.9904358573436811	23.402067129734878	0.011337179502874184	1.1640918009511687	0.39643815132075366	0.4273905445775	1.0	0.5542066863906668	149898600.0	0.029811197330632366	0.007142161584354378	['Initial85401']	[]	gID_222	1	0.03368411383722355	0.03368219832559996	1.915511623584889e-06	-3495698.415303464	0	0.004
Initial_000085393	12623040000.0	16.38308493381974	0.9623663126947479	0.00994739487846465	1.0917835654688253	0.38430305164823203	0.38465232076067324	0.5	0.5537664430642908	147268800.0	1.875432747667973e-09	4.928451594486051e-10	['Initial84105']	[]	gID_141	1	0.027321283600437986	0.02732086997875155	4.1362168641863444e-07	-3499388.445591761	0	0.004
Initial_000085401	12623040000.0	0.4765289882468837	23.28850047766069	0.009019388852119687	1.068331600151078	0.3763711387298739	0.3533466172585265	0.5	0.5542253325079649	147268800.0	8.437359529943182e-08	2.5917252821543404e-08	['Initial85373', 'Initial85305']	[]	gID_222	2	0.023130491399292973	0.023133961865346286	-3.4704660533030164e-06	-3495575.218061527	0	0.004
Initial_000085405	12623040000.0	22.299628423978778	6.017259754250009	0.008807949431841152	1.0538631140257226	0.37311102089315185	0.3473677740482982	0.5	0.5535694218262199	144639000.0	1.5013588465288912e-07	4.50752135222185e-08	['Initial85444', 'Initial84083', 'Initial84016']	[]	gID_95	3	0.02232069706013866	0.02232411028696727	-3.413226828621214e-06	-3500806.799545797	0	0.004
Initial_000085411	12623040000.0	20.943272473569298	26.403248857695402	0.011160972538675573	1.1468702018655332	0.3894136865348084	0.4243040172630335	1.0	0.5535945517504902	144639000.0	0.014695342206696127	0.0035429643074141644	['Initial85490']	[]	gID_264	1	0.033178066123435185	0.03317826782475536	-2.0170132017395977e-07	-3500481.644693383	0	0.004
Initial_000085425	12623040000.0	14.516727865895703	17.99926430837151	0.010996676683240185	1.112178544571336	0.371303696332316	0.4203048620542667	0.25	0.5539219655693361	142009200.0	0.0	0.0	['Initial84969', 'Initial81815']	[]	gID_80	2	0.03274606772912909	0.03273467090528824	1.1396823840837998e-05	-3498941.0298106824	0	0.004
Initial_000085433	12623040000.0	9.281027325189978	14.54716996332182	0.009543265818882922	1.0484721982030456	0.37030942155187785	0.37635828268811256	0.5	0.5540184628852817	142009200.0	7.673004738584382e-10	1.8694387634575376e-10	[]	[]	gID_261	0	0.026139673184460116	0.026139673184460116	0.0	-3497685.892148564	0	[]
Initial_000085442	12623040000.0	11.25598732612416	6.037205684139858	0.008867717975449252	1.0750485731343844	0.3763346706740485	0.3471901895730967	0.5	0.5538668807780729	139379400.0	2.5587845375853054e-07	7.97733420434417e-08	['Initial85026', 'Initial84766', 'Initial85529']	[]	gID_225	3	0.02232194366951052	0.022327170371003836	-5.2267014933088796e-06	-3498159.3429617034	0	0.004
Initial_000085444	12623040000.0	22.646160843247223	6.057515981028766	0.009692885956210318	1.0775813746625615	0.3803981595080959	0.37728513852874773	0.5	0.5535791490686428	139379400.0	3.2877616253242258e-09	8.643070635431905e-10	['Initial84585', 'Initial85405', 'Initial84016']	[]	gID_95	3	0.026276738911637385	0.026277053416213874	-3.1450457646283976e-07	-3500889.872648849	0	0.004
Initial_000085450	12623040000.0	21.59473575764269	25.966383453103344	0.010912659741958573	1.1286633607861967	0.38322356385798023	0.41826471683827654	1.0	0.5535921042633632	139379400.0	0.013042952075610627	0.0031338092183901805	['Initial85490']	[]	gID_264	1	0.032240876753097995	0.03224103036781793	-1.5361471991080826e-07	-3500637.817892551	0	0.004
Initial_000085452	12623040000.0	23.77149338442419	26.76333805848315	0.010918946319337418	1.1286250261222919	0.3831371464525132	0.4185050442218566	1.0	0.5535346817163614	139379400.0	0.01236859396874072	0.0029818973835677616	['Initial85186']	[]	gID_237	1	0.032276719512360774	0.0322759334800942	7.860322665637913e-07	-3501159.64500192	0	0.004
Initial_000085453	12623040000.0	25.155067585380976	27.50651992937562	0.010922722956075185	1.128620616783246	0.38308641550755085	0.4186444329035852	1.0	0.5534848903687501	139379400.0	0.01200149477667521	0.0029002973016004786	[]	[]	gID_266	0	0.03229673867258803	0.03229673867258803	0.0	-3501491.3247980527	0	[]
Initial_000085469	12623040000.0	22.100397969496054	8.391175573534177	0.010753811317475449	1.1171790774823283	0.37928350607117156	0.41434788092554403	1.0	0.5536311722089062	136749600.0	0.012190913628960664	0.0029202844663826725	['Initial84057', 'Initial84476']	[]	gID_95	2	0.031642000410692796	0.0316376858107849	4.314599907872621e-06	-3500759.0386693073	0	0.004
Initial_000085475	12623040000.0	1.3196889379705234	21.825593384220753	0.010471214020582641	1.1000537905288161	0.3757026732042696	0.40612493167316605	1.0	0.554239062263345	134119800.0	0.02441786046537283	0.0057292319624149615	['Initial85258', 'Initial85707', 'Initial85723']	[]	gID_245	3	0.030415390942105224	0.03041527833051493	1.1261159028433731e-07	-3495777.3460862027	0	0.004
Initial_000085489	12623040000.0	26.92433044800966	29.552346952225445	0.010572861873955383	1.0964167438786343	0.3746057826537508	0.4106157990637227	1.0	0.5534582648596148	134119800.0	0.009769984775348607	0.002336393359583265	[]	[]	gID_269	0	0.031066833127684906	0.031066833127684906	0.0	-3501915.464497375	0	[]
Initial_000085490	12623040000.0	21.110731734051182	25.72961201220068	0.010549746349953192	1.096550123304547	0.37475445354187814	0.40975798656313417	1.0	0.5536393527074321	134119800.0	0.011513084896626006	0.002724157187386774	['Initial85450', 'Initial85411']	[]	gID_264	2	0.03094116060169919	0.030940805285659116	3.5531604008476806e-07	-3500521.7891636533	0	0.004
Initial_000085508	12623040000.0	11.218991037916307	16.75184784708661	0.010289300993553914	1.0799336351335473	0.3700936030558022	0.40261483148457317	1.0	0.5539609823458236	131490000.0	0.016038657426466083	0.0037254639715463417	['Initial84750']	[]	gID_80	1	0.029878929387307473	0.029878137392413122	7.919948944016312e-07	-3498150.4739604443	0	0.004
Initial_000085512	12623040000.0	20.701648547182906	2.1631805448005945	0.010147888786265664	1.0587592089826374	0.36569811599750485	0.40033269684488776	1.0	0.5536795840126226	128860200.0	0.010648461856200449	0.002459766971458603	[]	[]	gID_272	0	0.029528124903872466	0.029528124903872466	0.0	-3500423.7209661338	0	0.004
Initial_000085529	12623040000.0	11.468676778829265	6.647198389142888	0.00993170996213058	1.0436587900066026	0.36207180527938226	0.3943990831415885	1.0	0.5540027506257456	126230400.0	0.01476024295411925	0.0033378808472471887	['Initial84766', 'Initial85442']	[]	gID_225	2	0.028665199420977654	0.028662581527748133	2.6178932295232142e-06	-3498210.330320577	0	0.004
Initial_000085568	12623040000.0	20.31214784070738	24.6404467386214	0.00959900744151515	1.005484135318564	0.3533193582583033	0.387394947472117	1.0	0.553735189939901	120970800.0	0.009723129423628898	0.0021340105063884594	[]	[]	gID_274	0	0.027634983988053672	0.027634983988053672	0.0	-3500330.3472136976	0	[]
Initial_000085573	12623040000.0	25.589363571464524	25.574282366914257	0.009615479990213982	1.0049982111673186	0.35293313600423026	0.38812628792338083	1.0	0.5535881507631791	120970800.0	0.007979894516342562	0.0017671287494875395	['Initial84996']	[]	gID_217	1	0.027736812122838527	0.027735594924780373	1.217198058201255e-06	-3501595.4371788898	0	0.004
Initial_000085575	12623040000.0	22.293000030508928	0.24094038864491463	0.009605205935134885	1.0052614173792123	0.3531684624526622	0.38767975118628323	1.0	0.553674911607553	120970800.0	0.009006988623434407	0.0019823987954898942	[]	[]	gID_276	0	0.027674206711359277	0.027674206711359277	0.0	-3500805.2105423356	0	[]
Initial_000085576	12623040000.0	14.098512152885984	1.1234887280403638	0.00957980822573886	1.006440506783487	0.3538239597155042	0.3864402300856191	1.0	0.5539085875962759	120970800.0	0.012559375263132526	0.0027433789024188544	['Initial84271', 'Initial85666']	[]	gID_174	2	0.027503962004697714	0.02750533573785253	-1.3737331548228506e-06	-3498840.772302025	0	0.004
Initial_000085589	12623040000.0	28.513165548116007	24.621901140731786	0.009457653138101887	0.9757572377786456	0.33739613616337216	0.38383650288094273	0.5	0.5535787553071526	118341000.0	9.595906588211584e-13	3.106155036524832e-13	['Initial84621', 'Initial84744']	[]	gID_193	2	0.02729009383743888	0.02728373075152373	6.3630859151444775e-06	-3502296.3508291147	0	0.004
